Predictor,Coefficient,AbsCoef,Dataset,Repeat,Fold
Total_PAD_RelZ0.55_1.00,0.012895421,0.012895421,SF_bio,1,1
Total_PAD_RelZ0.30_0.50,0.007397851,0.007397851,SF_bio,1,1
PC_Density_m3,0,0,SF_bio,1,1
cHull_vol,0,0,SF_bio,1,1
Alpha_Vol_m3,0,0,SF_bio,1,1
horizontalRumpel,0,0,SF_bio,1,1
mean_vox_ht,0,0,SF_bio,1,1
sd_vox_ht,0,0,SF_bio,1,1
zmax,0,0,SF_bio,1,1
zmean,0,0,SF_bio,1,1
PC_Density_m3,0,0,SF_bio,1,2
cHull_vol,0,0,SF_bio,1,2
Alpha_Vol_m3,0,0,SF_bio,1,2
horizontalRumpel,0,0,SF_bio,1,2
mean_vox_ht,0,0,SF_bio,1,2
sd_vox_ht,0,0,SF_bio,1,2
zmax,0,0,SF_bio,1,2
zmean,0,0,SF_bio,1,2
zsd,0,0,SF_bio,1,2
zskew,0,0,SF_bio,1,2
lad_max,0.018966225,0.018966225,SF_bio,1,3
Percent.Below.40th.Quantile,0.017520135,0.017520135,SF_bio,1,3
lad_sum,0.017133992,0.017133992,SF_bio,1,3
Percent.Below.30th.Quantile,0.015342985,0.015342985,SF_bio,1,3
lad_mean,0.01482262,0.01482262,SF_bio,1,3
Ny_mean,0.014559655,0.014559655,SF_bio,1,3
ipcumzq90,0.012077134,0.012077134,SF_bio,1,3
PCA1_mean,0.011418528,0.011418528,SF_bio,1,3
Percent.Below.10th.Quantile,-0.011079856,0.011079856,SF_bio,1,3
ipcumzq70,0.010749697,0.010749697,SF_bio,1,3
lad_max,0.183258291,0.183258291,SF_bio,1,4
Ny_mean,0.145472643,0.145472643,SF_bio,1,4
Percent.Below.30th.Quantile,0.132540887,0.132540887,SF_bio,1,4
lad_sum,0.085568268,0.085568268,SF_bio,1,4
Linearity_mean,0.033840192,0.033840192,SF_bio,1,4
lad_mean,0.017200626,0.017200626,SF_bio,1,4
PC_Density_m3,0,0,SF_bio,1,4
cHull_vol,0,0,SF_bio,1,4
Alpha_Vol_m3,0,0,SF_bio,1,4
horizontalRumpel,0,0,SF_bio,1,4
PC_Density_m3,0,0,SF_bio,1,5
cHull_vol,0,0,SF_bio,1,5
Alpha_Vol_m3,0,0,SF_bio,1,5
horizontalRumpel,0,0,SF_bio,1,5
mean_vox_ht,0,0,SF_bio,1,5
sd_vox_ht,0,0,SF_bio,1,5
zmax,0,0,SF_bio,1,5
zmean,0,0,SF_bio,1,5
zsd,0,0,SF_bio,1,5
zskew,0,0,SF_bio,1,5
lad_max,0.019523911,0.019523911,SF_bio,2,1
lad_sum,0.016657959,0.016657959,SF_bio,2,1
Percent.Below.40th.Quantile,0.015364064,0.015364064,SF_bio,2,1
lad_mean,0.015331578,0.015331578,SF_bio,2,1
Percent.Below.30th.Quantile,0.013686522,0.013686522,SF_bio,2,1
Ny_mean,0.013576105,0.013576105,SF_bio,2,1
PCA1_mean,0.012319121,0.012319121,SF_bio,2,1
PCA2_mean,0.01216658,0.01216658,SF_bio,2,1
ipcumzq70,0.012158628,0.012158628,SF_bio,2,1
ipcumzq90,0.010772767,0.010772767,SF_bio,2,1
lad_max,0.03571986,0.03571986,SF_bio,2,2
Percent.Below.30th.Quantile,0.032992919,0.032992919,SF_bio,2,2
lad_mean,0.030446506,0.030446506,SF_bio,2,2
lad_sum,0.029969515,0.029969515,SF_bio,2,2
Ny_mean,0.028747145,0.028747145,SF_bio,2,2
Percent.Below.40th.Quantile,0.025578489,0.025578489,SF_bio,2,2
Percent.Below.10th.Quantile,-0.022545669,0.022545669,SF_bio,2,2
PCA2_mean,0.021721736,0.021721736,SF_bio,2,2
Linearity_mean,0.021191588,0.021191588,SF_bio,2,2
zpcum1,-0.020840922,0.020840922,SF_bio,2,2
Total_PAD_RelZ0.30_0.50,0.117725,0.117725,SF_bio,2,3
Ny_mean,0.109146736,0.109146736,SF_bio,2,3
SD_PropOcc_RelZ0.55_1.00,0.105210653,0.105210653,SF_bio,2,3
Linearity_mean,0.089834596,0.089834596,SF_bio,2,3
Mean_PAD_RelZ0.30_0.50,0.083442066,0.083442066,SF_bio,2,3
Total_PAD_RelZ0.55_1.00,0.063957912,0.063957912,SF_bio,2,3
Mean_PAD_RelZ0.55_1.00,0.021582554,0.021582554,SF_bio,2,3
SD_PropOcc_RelZ0.30_0.50,0.02052119,0.02052119,SF_bio,2,3
PC_Density_m3,0,0,SF_bio,2,3
cHull_vol,0,0,SF_bio,2,3
PC_Density_m3,0,0,SF_bio,2,4
cHull_vol,0,0,SF_bio,2,4
Alpha_Vol_m3,0,0,SF_bio,2,4
horizontalRumpel,0,0,SF_bio,2,4
mean_vox_ht,0,0,SF_bio,2,4
sd_vox_ht,0,0,SF_bio,2,4
zmax,0,0,SF_bio,2,4
zmean,0,0,SF_bio,2,4
zsd,0,0,SF_bio,2,4
zskew,0,0,SF_bio,2,4
lad_max,0.027656423,0.027656423,SF_bio,2,5
Percent.Below.30th.Quantile,0.02490746,0.02490746,SF_bio,2,5
lad_mean,0.023471307,0.023471307,SF_bio,2,5
lad_sum,0.022569259,0.022569259,SF_bio,2,5
Ny_mean,0.022382383,0.022382383,SF_bio,2,5
Percent.Below.40th.Quantile,0.020853038,0.020853038,SF_bio,2,5
Percent.Below.20th.Quantile,0.015922873,0.015922873,SF_bio,2,5
Linearity_mean,0.015825717,0.015825717,SF_bio,2,5
Percent.Below.10th.Quantile,-0.015801214,0.015801214,SF_bio,2,5
zpcum1,-0.014227916,0.014227916,SF_bio,2,5
lad_max,0.060746495,0.060746495,SF_bio,3,1
Ny_mean,0.012924455,0.012924455,SF_bio,3,1
lad_sum,0.003918769,0.003918769,SF_bio,3,1
PC_Density_m3,0,0,SF_bio,3,1
cHull_vol,0,0,SF_bio,3,1
Alpha_Vol_m3,0,0,SF_bio,3,1
horizontalRumpel,0,0,SF_bio,3,1
mean_vox_ht,0,0,SF_bio,3,1
sd_vox_ht,0,0,SF_bio,3,1
zmax,0,0,SF_bio,3,1
lad_max,0.019521819,0.019521819,SF_bio,3,2
lad_sum,0.016332104,0.016332104,SF_bio,3,2
lad_mean,0.014999823,0.014999823,SF_bio,3,2
Percent.Below.40th.Quantile,0.014999309,0.014999309,SF_bio,3,2
Ny_mean,0.014471667,0.014471667,SF_bio,3,2
Percent.Below.30th.Quantile,0.014416126,0.014416126,SF_bio,3,2
ipcumzq70,0.011441975,0.011441975,SF_bio,3,2
ipcumzq90,0.01123305,0.01123305,SF_bio,3,2
PCA1_mean,0.01042203,0.01042203,SF_bio,3,2
Percent.Below.10th.Quantile,-0.009829841,0.009829841,SF_bio,3,2
lad_max,0.028283471,0.028283471,SF_bio,3,3
Ny_mean,0.017148213,0.017148213,SF_bio,3,3
PC_Density_m3,0,0,SF_bio,3,3
cHull_vol,0,0,SF_bio,3,3
Alpha_Vol_m3,0,0,SF_bio,3,3
horizontalRumpel,0,0,SF_bio,3,3
mean_vox_ht,0,0,SF_bio,3,3
sd_vox_ht,0,0,SF_bio,3,3
zmax,0,0,SF_bio,3,3
zmean,0,0,SF_bio,3,3
Percent.Below.30th.Quantile,0.433750061,0.433750061,SF_bio,3,4
lad_max,0.325112593,0.325112593,SF_bio,3,4
Ny_mean,0.311893178,0.311893178,SF_bio,3,4
Linearity_mean,0.172764759,0.172764759,SF_bio,3,4
PCA2_mean,0.132995957,0.132995957,SF_bio,3,4
PCA1_mean,0.108653688,0.108653688,SF_bio,3,4
Percent.Below.40th.Quantile,0.102145194,0.102145194,SF_bio,3,4
lad_mean,0.089788422,0.089788422,SF_bio,3,4
lad_sum,0.087413727,0.087413727,SF_bio,3,4
Percent.Below.20th.Quantile,0.052352165,0.052352165,SF_bio,3,4
Total_PAD_RelZ0.30_0.50,0.010933355,0.010933355,SF_bio,3,5
Linearity_mean,0.01084616,0.01084616,SF_bio,3,5
Ny_mean,0.010449863,0.010449863,SF_bio,3,5
Total_PAD_RelZ0.55_1.00,0.01026344,0.01026344,SF_bio,3,5
SD_PropOcc_RelZ0.55_1.00,0.009887915,0.009887915,SF_bio,3,5
lad_max,0.009786587,0.009786587,SF_bio,3,5
Mean_PAD_RelZ0.30_0.50,0.00923315,0.00923315,SF_bio,3,5
lad_sum,0.009221406,0.009221406,SF_bio,3,5
eSum_mean,-0.009052079,0.009052079,SF_bio,3,5
eMedium_mean,-0.008987681,0.008987681,SF_bio,3,5
Total_PAD_RelZ0.30_0.50,0.015909032,0.015909032,SF_bio,4,1
Mean_PAD_RelZ0.30_0.50,0.014816943,0.014816943,SF_bio,4,1
Linearity_mean,0.014603642,0.014603642,SF_bio,4,1
Ny_mean,0.013968735,0.013968735,SF_bio,4,1
SD_PropOcc_RelZ0.55_1.00,0.013689762,0.013689762,SF_bio,4,1
Total_PAD_RelZ0.55_1.00,0.013456038,0.013456038,SF_bio,4,1
lad_max,0.013417206,0.013417206,SF_bio,4,1
lad_sum,0.012657169,0.012657169,SF_bio,4,1
eSum_mean,-0.012220572,0.012220572,SF_bio,4,1
eMedium_mean,-0.012143134,0.012143134,SF_bio,4,1
PC_Density_m3,0,0,SF_bio,4,2
cHull_vol,0,0,SF_bio,4,2
Alpha_Vol_m3,0,0,SF_bio,4,2
horizontalRumpel,0,0,SF_bio,4,2
mean_vox_ht,0,0,SF_bio,4,2
sd_vox_ht,0,0,SF_bio,4,2
zmax,0,0,SF_bio,4,2
zmean,0,0,SF_bio,4,2
zsd,0,0,SF_bio,4,2
zskew,0,0,SF_bio,4,2
Ny_mean,0.187217438,0.187217438,SF_bio,4,3
lad_max,0.155887447,0.155887447,SF_bio,4,3
Percent.Below.30th.Quantile,0.104753783,0.104753783,SF_bio,4,3
PC_Density_m3,0,0,SF_bio,4,3
cHull_vol,0,0,SF_bio,4,3
Alpha_Vol_m3,0,0,SF_bio,4,3
horizontalRumpel,0,0,SF_bio,4,3
mean_vox_ht,0,0,SF_bio,4,3
sd_vox_ht,0,0,SF_bio,4,3
zmax,0,0,SF_bio,4,3
PC_Density_m3,0,0,SF_bio,4,4
cHull_vol,0,0,SF_bio,4,4
Alpha_Vol_m3,0,0,SF_bio,4,4
horizontalRumpel,0,0,SF_bio,4,4
mean_vox_ht,0,0,SF_bio,4,4
sd_vox_ht,0,0,SF_bio,4,4
zmax,0,0,SF_bio,4,4
zmean,0,0,SF_bio,4,4
zsd,0,0,SF_bio,4,4
zskew,0,0,SF_bio,4,4
PC_Density_m3,0,0,SF_bio,4,5
cHull_vol,0,0,SF_bio,4,5
Alpha_Vol_m3,0,0,SF_bio,4,5
horizontalRumpel,0,0,SF_bio,4,5
mean_vox_ht,0,0,SF_bio,4,5
sd_vox_ht,0,0,SF_bio,4,5
zmax,0,0,SF_bio,4,5
zmean,0,0,SF_bio,4,5
zsd,0,0,SF_bio,4,5
zskew,0,0,SF_bio,4,5
lad_max,1.626599632,1.626599632,SF_bio,5,1
PC_Density_m3,0,0,SF_bio,5,1
cHull_vol,0,0,SF_bio,5,1
Alpha_Vol_m3,0,0,SF_bio,5,1
horizontalRumpel,0,0,SF_bio,5,1
mean_vox_ht,0,0,SF_bio,5,1
sd_vox_ht,0,0,SF_bio,5,1
zmax,0,0,SF_bio,5,1
zmean,0,0,SF_bio,5,1
zsd,0,0,SF_bio,5,1
Total_PAD_RelZ0.30_0.50,0.032330631,0.032330631,SF_bio,5,2
Total_PAD_RelZ0.55_1.00,0.0295231,0.0295231,SF_bio,5,2
Mean_PAD_RelZ0.30_0.50,0.028797124,0.028797124,SF_bio,5,2
lad_max,0.027304404,0.027304404,SF_bio,5,2
SD_PropOcc_RelZ0.55_1.00,0.025539997,0.025539997,SF_bio,5,2
Linearity_mean,0.025401804,0.025401804,SF_bio,5,2
Mean_PAD_RelZ0.55_1.00,0.025337586,0.025337586,SF_bio,5,2
Ny_mean,0.024108893,0.024108893,SF_bio,5,2
lad_sum,0.023185084,0.023185084,SF_bio,5,2
lad_mean,0.023087263,0.023087263,SF_bio,5,2
Ny_mean,0.284767782,0.284767782,SF_bio,5,3
Percent.Below.30th.Quantile,0.283216155,0.283216155,SF_bio,5,3
lad_max,0.241216746,0.241216746,SF_bio,5,3
PCA2_mean,0.215228035,0.215228035,SF_bio,5,3
Percent.Below.40th.Quantile,0.199534213,0.199534213,SF_bio,5,3
PCA1_mean,0.186660019,0.186660019,SF_bio,5,3
Percent.Below.20th.Quantile,0.180015644,0.180015644,SF_bio,5,3
lad_sum,0.169263579,0.169263579,SF_bio,5,3
lad_mean,0.156829138,0.156829138,SF_bio,5,3
PCA2_sd,-0.15235359,0.15235359,SF_bio,5,3
Percent.Below.30th.Quantile,0.175681143,0.175681143,SF_bio,5,4
lad_max,0.166949031,0.166949031,SF_bio,5,4
Ny_mean,0.106049088,0.106049088,SF_bio,5,4
lad_sum,0.055256348,0.055256348,SF_bio,5,4
lad_mean,0.046680738,0.046680738,SF_bio,5,4
Percent.Below.40th.Quantile,0.034093028,0.034093028,SF_bio,5,4
PC_Density_m3,0,0,SF_bio,5,4
cHull_vol,0,0,SF_bio,5,4
Alpha_Vol_m3,0,0,SF_bio,5,4
horizontalRumpel,0,0,SF_bio,5,4
lad_max,0.018411185,0.018411185,SF_bio,5,5
Percent.Below.40th.Quantile,0.016896501,0.016896501,SF_bio,5,5
lad_sum,0.015787643,0.015787643,SF_bio,5,5
Percent.Below.30th.Quantile,0.015083684,0.015083684,SF_bio,5,5
Ny_mean,0.014752152,0.014752152,SF_bio,5,5
lad_mean,0.014019536,0.014019536,SF_bio,5,5
ipcumzq90,0.012771906,0.012771906,SF_bio,5,5
PCA1_mean,0.012504125,0.012504125,SF_bio,5,5
ipcumzq70,0.011723978,0.011723978,SF_bio,5,5
PCA2_mean,0.010924916,0.010924916,SF_bio,5,5
lad_max,0.028094062,0.028094062,SF_bio,6,1
Percent.Below.30th.Quantile,0.025387054,0.025387054,SF_bio,6,1
lad_sum,0.023329525,0.023329525,SF_bio,6,1
lad_mean,0.023183221,0.023183221,SF_bio,6,1
Ny_mean,0.021852803,0.021852803,SF_bio,6,1
Percent.Below.40th.Quantile,0.018339349,0.018339349,SF_bio,6,1
Percent.Below.20th.Quantile,0.016561923,0.016561923,SF_bio,6,1
Linearity_mean,0.016096221,0.016096221,SF_bio,6,1
Percent.Below.10th.Quantile,-0.015269318,0.015269318,SF_bio,6,1
PCA1_mean,0.014309363,0.014309363,SF_bio,6,1
Percent.Below.30th.Quantile,0.323600147,0.323600147,SF_bio,6,2
lad_max,0.273862736,0.273862736,SF_bio,6,2
PCA2_mean,0.247073784,0.247073784,SF_bio,6,2
Ny_mean,0.243928043,0.243928043,SF_bio,6,2
Percent.Below.40th.Quantile,0.228570746,0.228570746,SF_bio,6,2
PCA1_mean,0.217143574,0.217143574,SF_bio,6,2
lad_sum,0.19902104,0.19902104,SF_bio,6,2
lad_mean,0.196872159,0.196872159,SF_bio,6,2
Percent.Below.20th.Quantile,0.184256649,0.184256649,SF_bio,6,2
zq5,-0.181122933,0.181122933,SF_bio,6,2
lad_max,0.01807254,0.01807254,SF_bio,6,3
Percent.Below.40th.Quantile,0.016895966,0.016895966,SF_bio,6,3
lad_sum,0.014744696,0.014744696,SF_bio,6,3
lad_mean,0.014611559,0.014611559,SF_bio,6,3
Percent.Below.30th.Quantile,0.014130908,0.014130908,SF_bio,6,3
Ny_mean,0.013802591,0.013802591,SF_bio,6,3
PCA1_mean,0.009340604,0.009340604,SF_bio,6,3
ipcumzq90,0.009152348,0.009152348,SF_bio,6,3
PCA2_mean,0.008937672,0.008937672,SF_bio,6,3
Percent.Below.10th.Quantile,-0.008840858,0.008840858,SF_bio,6,3
Total_PAD_RelZ0.30_0.50,0.052814296,0.052814296,SF_bio,6,4
Mean_PAD_RelZ0.30_0.50,0.048329572,0.048329572,SF_bio,6,4
Ny_mean,0.047850883,0.047850883,SF_bio,6,4
lad_max,0.046304631,0.046304631,SF_bio,6,4
Total_PAD_RelZ0.55_1.00,0.039986222,0.039986222,SF_bio,6,4
lad_mean,0.038298866,0.038298866,SF_bio,6,4
Linearity_mean,0.037361543,0.037361543,SF_bio,6,4
SD_PropOcc_RelZ0.55_1.00,0.037192027,0.037192027,SF_bio,6,4
lad_sum,0.036786737,0.036786737,SF_bio,6,4
PCA2_sd,-0.034831306,0.034831306,SF_bio,6,4
lad_max,0.027998462,0.027998462,SF_bio,6,5
Percent.Below.30th.Quantile,0.026017555,0.026017555,SF_bio,6,5
lad_sum,0.023305821,0.023305821,SF_bio,6,5
lad_mean,0.023085523,0.023085523,SF_bio,6,5
Ny_mean,0.022988175,0.022988175,SF_bio,6,5
Percent.Below.40th.Quantile,0.019945237,0.019945237,SF_bio,6,5
PCA2_mean,0.017013251,0.017013251,SF_bio,6,5
Percent.Below.10th.Quantile,-0.016452397,0.016452397,SF_bio,6,5
Percent.Below.20th.Quantile,0.016365444,0.016365444,SF_bio,6,5
Linearity_mean,0.016342796,0.016342796,SF_bio,6,5
Percent.Below.30th.Quantile,0.321578283,0.321578283,SF_bio,7,1
Ny_mean,0.291020598,0.291020598,SF_bio,7,1
lad_max,0.275785825,0.275785825,SF_bio,7,1
PCA2_mean,0.251439486,0.251439486,SF_bio,7,1
Percent.Below.40th.Quantile,0.234778573,0.234778573,SF_bio,7,1
zq5,-0.213634534,0.213634534,SF_bio,7,1
PCA1_mean,0.208263921,0.208263921,SF_bio,7,1
lad_sum,0.202959745,0.202959745,SF_bio,7,1
Percent.Below.20th.Quantile,0.196219033,0.196219033,SF_bio,7,1
Oligophotic,-0.189779649,0.189779649,SF_bio,7,1
Total_PAD_RelZ0.30_0.50,0.012009715,0.012009715,SF_bio,7,2
Mean_PAD_RelZ0.30_0.50,0.011256761,0.011256761,SF_bio,7,2
Ny_mean,0.010907289,0.010907289,SF_bio,7,2
lad_max,0.010712324,0.010712324,SF_bio,7,2
Linearity_mean,0.010381727,0.010381727,SF_bio,7,2
lad_sum,0.009634725,0.009634725,SF_bio,7,2
SD_PropOcc_RelZ0.55_1.00,0.008809356,0.008809356,SF_bio,7,2
lad_mean,0.008723991,0.008723991,SF_bio,7,2
eMedium_mean,-0.008671817,0.008671817,SF_bio,7,2
Total_PAD_RelZ0.55_1.00,0.008410751,0.008410751,SF_bio,7,2
PC_Density_m3,0,0,SF_bio,7,3
cHull_vol,0,0,SF_bio,7,3
Alpha_Vol_m3,0,0,SF_bio,7,3
horizontalRumpel,0,0,SF_bio,7,3
mean_vox_ht,0,0,SF_bio,7,3
sd_vox_ht,0,0,SF_bio,7,3
zmax,0,0,SF_bio,7,3
zmean,0,0,SF_bio,7,3
zsd,0,0,SF_bio,7,3
zskew,0,0,SF_bio,7,3
lad_max,0.089988179,0.089988179,SF_bio,7,4
Percent.Below.30th.Quantile,0.088499135,0.088499135,SF_bio,7,4
Ny_mean,0.074839935,0.074839935,SF_bio,7,4
lad_mean,0.07281542,0.07281542,SF_bio,7,4
lad_sum,0.069693612,0.069693612,SF_bio,7,4
PCA2_mean,0.065774425,0.065774425,SF_bio,7,4
Percent.Below.40th.Quantile,0.065232134,0.065232134,SF_bio,7,4
PCA1_mean,0.058767561,0.058767561,SF_bio,7,4
Percent.Below.20th.Quantile,0.055160012,0.055160012,SF_bio,7,4
Percent.Below.10th.Quantile,-0.047618301,0.047618301,SF_bio,7,4
Percent.Below.30th.Quantile,0.28744875,0.28744875,SF_bio,7,5
Ny_mean,0.273807991,0.273807991,SF_bio,7,5
lad_max,0.249760189,0.249760189,SF_bio,7,5
Percent.Below.40th.Quantile,0.222199627,0.222199627,SF_bio,7,5
PCA2_mean,0.220156684,0.220156684,SF_bio,7,5
lad_mean,0.174344163,0.174344163,SF_bio,7,5
lad_sum,0.171588754,0.171588754,SF_bio,7,5
PCA2_sd,-0.170121845,0.170121845,SF_bio,7,5
PCA1_mean,0.160907505,0.160907505,SF_bio,7,5
Oligophotic,-0.160598628,0.160598628,SF_bio,7,5
lad_max,0.0302361,0.0302361,SF_bio,8,1
lad_sum,0.025718234,0.025718234,SF_bio,8,1
lad_mean,0.025273955,0.025273955,SF_bio,8,1
Ny_mean,0.024649968,0.024649968,SF_bio,8,1
Percent.Below.30th.Quantile,0.024239417,0.024239417,SF_bio,8,1
Percent.Below.40th.Quantile,0.019645784,0.019645784,SF_bio,8,1
Percent.Below.10th.Quantile,-0.017207273,0.017207273,SF_bio,8,1
Linearity_mean,0.016325015,0.016325015,SF_bio,8,1
PCA2_mean,0.015775116,0.015775116,SF_bio,8,1
Percent.Below.20th.Quantile,0.015598466,0.015598466,SF_bio,8,1
Total_PAD_RelZ0.30_0.50,0.011949385,0.011949385,SF_bio,8,2
Mean_PAD_RelZ0.30_0.50,0.011155144,0.011155144,SF_bio,8,2
Linearity_mean,0.011065525,0.011065525,SF_bio,8,2
Ny_mean,0.011026723,0.011026723,SF_bio,8,2
lad_max,0.010304669,0.010304669,SF_bio,8,2
SD_PropOcc_RelZ0.55_1.00,0.010284618,0.010284618,SF_bio,8,2
Total_PAD_RelZ0.55_1.00,0.009526606,0.009526606,SF_bio,8,2
lad_sum,0.009311432,0.009311432,SF_bio,8,2
eMedium_mean,-0.009292744,0.009292744,SF_bio,8,2
SD_PropOcc_RelZ0.30_0.50,0.009199357,0.009199357,SF_bio,8,2
PC_Density_m3,0,0,SF_bio,8,3
cHull_vol,0,0,SF_bio,8,3
Alpha_Vol_m3,0,0,SF_bio,8,3
horizontalRumpel,0,0,SF_bio,8,3
mean_vox_ht,0,0,SF_bio,8,3
sd_vox_ht,0,0,SF_bio,8,3
zmax,0,0,SF_bio,8,3
zmean,0,0,SF_bio,8,3
zsd,0,0,SF_bio,8,3
zskew,0,0,SF_bio,8,3
lad_max,0.163313968,0.163313968,SF_bio,8,4
Ny_mean,0.125363737,0.125363737,SF_bio,8,4
Percent.Below.30th.Quantile,0.123791265,0.123791265,SF_bio,8,4
lad_sum,0.080195808,0.080195808,SF_bio,8,4
Percent.Below.40th.Quantile,0.035980075,0.035980075,SF_bio,8,4
lad_mean,0.017213886,0.017213886,SF_bio,8,4
Linearity_mean,0.00513303,0.00513303,SF_bio,8,4
PC_Density_m3,0,0,SF_bio,8,4
cHull_vol,0,0,SF_bio,8,4
Alpha_Vol_m3,0,0,SF_bio,8,4
Percent.Below.40th.Quantile,0.015862234,0.015862234,SF_bio,8,5
lad_max,0.015518991,0.015518991,SF_bio,8,5
Percent.Below.30th.Quantile,0.014955215,0.014955215,SF_bio,8,5
Ny_mean,0.014153548,0.014153548,SF_bio,8,5
PCA1_mean,0.014035894,0.014035894,SF_bio,8,5
lad_sum,0.013085315,0.013085315,SF_bio,8,5
ipcumzq90,0.012573029,0.012573029,SF_bio,8,5
ipcumzq70,0.012329705,0.012329705,SF_bio,8,5
PCA2_mean,0.011799471,0.011799471,SF_bio,8,5
lad_mean,0.011401481,0.011401481,SF_bio,8,5
lad_max,0.028615799,0.028615799,SF_bio,9,1
Percent.Below.30th.Quantile,0.025089854,0.025089854,SF_bio,9,1
lad_sum,0.024694649,0.024694649,SF_bio,9,1
lad_mean,0.023970733,0.023970733,SF_bio,9,1
Ny_mean,0.023674343,0.023674343,SF_bio,9,1
Percent.Below.40th.Quantile,0.020723569,0.020723569,SF_bio,9,1
Percent.Below.10th.Quantile,-0.017833948,0.017833948,SF_bio,9,1
Linearity_mean,0.016460301,0.016460301,SF_bio,9,1
PCA2_mean,0.016425731,0.016425731,SF_bio,9,1
zpcum1,-0.016283618,0.016283618,SF_bio,9,1
lad_max,0.028727472,0.028727472,SF_bio,9,2
Percent.Below.30th.Quantile,0.026750696,0.026750696,SF_bio,9,2
lad_mean,0.024280989,0.024280989,SF_bio,9,2
lad_sum,0.023492206,0.023492206,SF_bio,9,2
Ny_mean,0.022825666,0.022825666,SF_bio,9,2
Percent.Below.40th.Quantile,0.021733008,0.021733008,SF_bio,9,2
Percent.Below.20th.Quantile,0.017468368,0.017468368,SF_bio,9,2
PCA2_mean,0.016095436,0.016095436,SF_bio,9,2
PCA1_mean,0.01592041,0.01592041,SF_bio,9,2
Percent.Below.10th.Quantile,-0.01560223,0.01560223,SF_bio,9,2
Percent.Below.30th.Quantile,1.15241374,1.15241374,SF_bio,9,3
Ny_mean,0.850960569,0.850960569,SF_bio,9,3
Oligophotic,-0.828278057,0.828278057,SF_bio,9,3
lad_max,0.698535794,0.698535794,SF_bio,9,3
PCA2_mean,0.493767003,0.493767003,SF_bio,9,3
PCA2_sd,-0.398803133,0.398803133,SF_bio,9,3
Total_PAD_RelZ0.55_1.00,0.377340251,0.377340251,SF_bio,9,3
ipcumzq70,0.324720144,0.324720144,SF_bio,9,3
PCA1_mean,0.235411869,0.235411869,SF_bio,9,3
Linearity_mean,0.233275283,0.233275283,SF_bio,9,3
lad_max,0.016082375,0.016082375,SF_bio,9,4
Percent.Below.40th.Quantile,0.015591612,0.015591612,SF_bio,9,4
Ny_mean,0.0146153,0.0146153,SF_bio,9,4
lad_sum,0.014213519,0.014213519,SF_bio,9,4
Percent.Below.30th.Quantile,0.013666507,0.013666507,SF_bio,9,4
PCA1_mean,0.012985845,0.012985845,SF_bio,9,4
ipcumzq90,0.01228339,0.01228339,SF_bio,9,4
lad_mean,0.012112101,0.012112101,SF_bio,9,4
ipcumzq70,0.011540295,0.011540295,SF_bio,9,4
PCA2_mean,0.011328747,0.011328747,SF_bio,9,4
Total_PAD_RelZ0.30_0.50,0.008654178,0.008654178,SF_bio,9,5
Linearity_mean,0.008622339,0.008622339,SF_bio,9,5
Ny_mean,0.008333065,0.008333065,SF_bio,9,5
lad_max,0.008163937,0.008163937,SF_bio,9,5
Mean_PAD_RelZ0.30_0.50,0.007507007,0.007507007,SF_bio,9,5
lad_sum,0.007355665,0.007355665,SF_bio,9,5
SD_PropOcc_RelZ0.30_0.50,0.007226727,0.007226727,SF_bio,9,5
eMedium_mean,-0.007097811,0.007097811,SF_bio,9,5
eSum_mean,-0.007093942,0.007093942,SF_bio,9,5
lad_mean,0.007033563,0.007033563,SF_bio,9,5
lad_max,0.019630875,0.019630875,SF_bio,10,1
lad_sum,0.017361594,0.017361594,SF_bio,10,1
Percent.Below.40th.Quantile,0.016055851,0.016055851,SF_bio,10,1
Ny_mean,0.015659899,0.015659899,SF_bio,10,1
lad_mean,0.015644705,0.015644705,SF_bio,10,1
Percent.Below.30th.Quantile,0.014286142,0.014286142,SF_bio,10,1
PCA1_mean,0.014215924,0.014215924,SF_bio,10,1
PCA2_mean,0.012233568,0.012233568,SF_bio,10,1
Percent.Below.10th.Quantile,-0.011502591,0.011502591,SF_bio,10,1
ipcumzq90,0.011286111,0.011286111,SF_bio,10,1
Total_PAD_RelZ0.30_0.50,0.063360908,0.063360908,SF_bio,10,2
PC_Density_m3,0,0,SF_bio,10,2
cHull_vol,0,0,SF_bio,10,2
Alpha_Vol_m3,0,0,SF_bio,10,2
horizontalRumpel,0,0,SF_bio,10,2
mean_vox_ht,0,0,SF_bio,10,2
sd_vox_ht,0,0,SF_bio,10,2
zmax,0,0,SF_bio,10,2
zmean,0,0,SF_bio,10,2
zsd,0,0,SF_bio,10,2
PC_Density_m3,0,0,SF_bio,10,3
cHull_vol,0,0,SF_bio,10,3
Alpha_Vol_m3,0,0,SF_bio,10,3
horizontalRumpel,0,0,SF_bio,10,3
mean_vox_ht,0,0,SF_bio,10,3
sd_vox_ht,0,0,SF_bio,10,3
zmax,0,0,SF_bio,10,3
zmean,0,0,SF_bio,10,3
zsd,0,0,SF_bio,10,3
zskew,0,0,SF_bio,10,3
Percent.Below.30th.Quantile,0.335204178,0.335204178,SF_bio,10,4
Ny_mean,0.32015068,0.32015068,SF_bio,10,4
lad_max,0.319784977,0.319784977,SF_bio,10,4
PCA2_mean,0.245061263,0.245061263,SF_bio,10,4
